zip,lat,lgt
61721,40.345435098,-89.321486713
61722,40.436762105,-88.635366244
61723,40.26232576,-89.243339389
61724,40.337784728,-88.527831171
61725,40.601910177,-89.122174675
61726,40.744650895,-88.714432252
61727,40.147473944,-88.964169341
61728,40.56993331,-88.627135746
61729,40.623071056,-89.214032338
61730,40.534308319,-88.690060767
61731,40.635461079,-88.524171063
61732,40.536520654,-89.198228705
61733,40.626587684,-89.326092135
61734,40.379990611,-89.536572263
61735,40.207196812,-88.822517504
61736,40.400651776,-88.867830177
61737,40.44791404,-88.724369123
61738,40.733210599,-89.017829506
61739,40.746577976,-88.513551486
61740,40.878319309,-88.860152117
61741,40.7536542,-88.408801766
61742,40.633513891,-89.273462309
61743,40.880113272,-88.779445254
61744,40.744737766,-88.882195768
61745,40.324005468,-88.974783251
61747,40.425389628,-89.425027377
61748,40.620220939,-88.972372465
61749,40.100206515,-89.094600881
61750,40.1222764,-88.85585772
61751,40.219595289,-89.285046711
61752,40.345055135,-88.757691687
61753,40.64520317,-88.793262558
61754,40.322154087,-89.166235857
61755,40.539289106,-89.345148009
61756,40.038136126,-88.950635504
61759,40.434400197,-89.314524631
61760,40.903084229,-89.040777842
61761,40.519159462,-88.981646843
61764,40.880874949,-88.632273785
61769,40.890412585,-88.405017921
61770,40.431399986,-88.528597662
61771,40.723043558,-89.13971719
61772,40.390416088,-89.098558018
61773,40.575385453,-88.377999753
61774,40.439585116,-89.207810653
61775,40.65488587,-88.39788126
61776,40.577882572,-88.882936962
61777,40.233539384,-88.961514037
61778,40.24114142,-89.114087674
61801,40.107168959,-88.209987806
61802,40.113159921,-88.18254081
61803,40.111633,-88.207441
61810,39.911924095,-87.932087918
61811,40.293380649,-87.613441915
61812,40.286039415,-87.879832655
61813,39.919633096,-88.570034303
61814,40.237138163,-87.596025023
61815,40.111000246,-88.369827768
61816,39.918920932,-88.007504626
61817,40.066531904,-87.70982985
61818,39.888634863,-88.732465168
61820,40.113889798,-88.241548514
61821,40.109238756,-88.275511246
61822,40.109968561,-88.296685585
61824,40.121238,-88.243538
61825,40.110265,-88.235341
61826,40.136991,-88.277192
61830,40.003623929,-88.725845748
61831,40.225132895,-87.793981605
61832,40.138602194,-87.625047747
61833,40.096524638,-87.644728213
61834,40.148912829,-87.626662472
61839,40.121626545,-88.642394478
61840,40.284561058,-88.316956926
61841,40.048233738,-87.816637473
61842,40.241190003,-88.649626116
61843,40.315968315,-88.354882116
61844,40.124282077,-87.867932463
61845,40.369076,-88.398706067
61846,39.975265377,-87.630441653
61847,40.307688839,-88.021917242
61848,40.316903227,-87.673724496
61849,40.035771013,-87.962905313
61850,39.9294665,-87.734340491
61851,39.954063636,-88.434777272
61852,39.902076283,-88.071837097
61853,40.199012093,-88.391485245
61854,40.203016525,-88.510949861
61855,39.913572019,-88.658288396
61856,40.034090712,-88.571905885
61857,40.117470564,-87.841135923
61858,40.119577223,-87.759021983
61859,40.12573996,-87.962179429
61862,40.297698642,-87.950518516
61863,39.911549965,-88.277424797
61864,40.000644368,-88.15482856
61865,40.30333347,-87.804300433
61866,40.308708818,-88.145203882
61870,39.902430372,-87.638474215
61871,40.192137916,-87.972868442
61872,39.949577211,-88.356830117
61873,40.117329077,-88.035934858
61874,40.059652928,-88.251238316
61875,40.119813709,-88.429442837
61876,39.907168077,-87.821674443
61877,40.019940739,-88.07042176
61878,40.241413924,-88.176533362
61880,39.984752224,-88.257874683
61882,40.122578749,-88.759148571
61883,40.043230176,-87.636259824
61884,40.106529593,-88.500946071
61910,39.683694971,-88.315669732
61911,39.709808717,-88.467704241
61912,39.52601462,-88.036059938
61913,39.804121539,-88.454708561
61914,39.643616265,-88.736407058
61917,39.703023751,-87.921917257
61919,39.796212143,-88.165776262
61920,39.484896583,-88.175596169
61924,39.791413608,-87.660934425
61925,39.731628005,-88.810774499
61928,39.434542039,-88.489083582
61929,39.802943166,-88.598650345
61930,39.683658931,-88.126260137
61931,39.594238879,-88.357441271
61932,39.795666462,-87.867209415
61933,39.546185404,-87.929557671
61936,39.808578147,-88.707345397
61937,39.720685244,-88.645439194
61938,39.476097461,-88.372530641
61940,39.799072922,-87.807081914
61941,39.776141725,-88.083145791
61942,39.800488942,-87.991142888
61943,39.654297939,-88.025766161
61944,39.603769577,-87.689817837
61949,39.648398924,-87.86482919
61951,39.589295951,-88.603258892
61953,39.796795226,-88.285768871
61955,39.585939099,-87.586339842
61956,39.863112595,-88.157465633
61957,39.439194036,-88.596587983
62001,38.881934969,-89.745388627
62002,38.910150952,-90.156545119
62006,39.060295117,-90.655684395
62009,39.093484676,-89.802898185
62010,38.911631477,-90.043648099
62011,39.06747019,-89.202314051
62012,39.035063624,-90.144003089
62013,38.962782729,-90.586056574
62014,39.040121576,-89.957968176
62015,39.210877302,-89.547057424
62016,39.298179561,-90.406099307
62017,39.080044379,-89.382819867
62018,38.911652208,-90.083582564
62019,39.024610966,-89.46079978
62021,38.976141099,-89.980834276
62022,38.997801018,-90.327987474
62024,38.88330538,-90.091517573
62025,38.811374405,-89.953505268
62027,39.26658303,-90.533981559
62028,38.96239322,-90.348131862
62031,39.104992649,-90.523459465
62032,39.109350425,-89.282510431
62033,39.126246938,-89.824481632
62034,38.761726708,-89.967313266
62035,38.947031171,-90.207929092
62036,38.914376858,-90.57998987
62037,38.997609804,-90.438379979
62040,38.721776856,-90.114040925
62044,39.350564017,-90.213607876
62045,39.224754827,-90.696164213
62046,38.888547071,-89.845612433
62047,39.149982054,-90.628167457
62048,38.831502656,-90.094941599
62049,39.153257411,-89.489159661
62050,39.45717664,-90.524031194
62051,39.207215221,-89.410715671
62052,39.110148862,-90.325107845
62053,39.281394402,-90.626651951
62054,39.187807053,-90.355708586
62056,39.179925585,-89.648354313
62058,38.967670056,-89.762630092
62059,38.655999588,-90.165422233
62060,38.681648971,-90.154702468
62061,38.786781151,-89.776117708
62062,38.728694375,-89.962045795
62063,39.184569661,-90.144712903
62065,39.241146455,-90.6369122
62067,38.917891771,-90.004481542
62069,39.077337044,-89.734351524
62070,39.299080944,-90.73625925
62074,38.965146538,-89.689791556
62075,39.299197748,-89.286679786
62076,39.338991371,-89.216572829
62077,39.036578094,-89.515138723
62078,39.4708,-90.5115
62079,39.105258847,-90.137511593
62080,39.139115411,-89.090380651
62081,39.264462718,-90.223125899
62082,39.484857488,-90.350989621
62083,39.363781269,-89.182601192
62084,38.846314952,-90.076472765
62085,39.080163583,-89.802280569
62086,38.986490431,-89.572125001
62087,38.827546798,-90.059735016
62088,39.011613316,-89.788875311
62089,39.13134842,-89.491914706
62090,38.673167589,-90.169390728
62091,39.059006766,-89.600215179
62092,39.434874738,-90.407290433
62093,39.070094185,-89.853494801
62094,39.253826677,-89.352503552
62095,38.863834925,-90.083453764
62097,38.933980864,-89.864647882
62098,39.366032609,-90.301984345
62201,38.630344078,-90.13485218
62202,38.622471,-90.154621
62203,38.597757536,-90.073862697
62204,38.631003904,-90.104418239
62205,38.615425548,-90.127923692
62206,38.562358557,-90.167516662
62207,38.586897771,-90.129010606
62208,38.592855772,-89.995028995
62214,38.377846783,-89.589560374
62215,38.531923591,-89.617478485
62216,38.612656176,-89.608915021
62217,38.176076359,-89.84584325
62218,38.535069731,-89.467006964
62219,38.605420903,-89.434287958
62220,38.505044243,-89.979814496
62221,38.532572733,-89.940726078
62222,38.512625,-89.985917
62223,38.554194728,-90.049770494
62225,38.537116702,-89.860451005
62226,38.542768725,-90.001098348
62230,38.624427929,-89.527397114
62231,38.632419595,-89.347119322
62232,38.634975498,-90.011658756
62233,37.922532413,-89.812625091
62234,38.679605502,-89.989414319
62236,38.445361068,-90.20349092
62237,38.188997606,-89.58554112
62238,38.044635492,-89.561844829
62239,38.523618075,-90.20086559
62240,38.52655259,-90.207101591
62241,38.010627078,-89.89121939
62242,38.0937005,-89.935232462
62243,38.426992124,-89.90944519
62244,38.2036964,-90.19297758
62245,38.556136049,-89.548514294
62246,38.893318426,-89.409661565
62248,38.304956223,-89.993750796
62249,38.746648217,-89.673875223
62250,38.539754845,-89.265223204
62253,38.753889316,-89.287269439
62254,38.610673236,-89.824393196
62255,38.300278832,-89.792342068
62257,38.254375211,-89.741160221
62258,38.488822007,-89.799793539
62260,38.463768463,-90.094727488
62261,38.039607485,-89.996602556
62262,38.923859974,-89.28546216
62263,38.337477809,-89.386029339
62264,38.318966252,-89.886071358
62265,38.535205935,-89.692073901
62266,38.5295,-89.6957
62268,38.271768581,-89.525415158
62269,38.593512951,-89.916916118
62271,38.435975964,-89.542131611
62272,38.004206776,-89.614240251
62273,38.775625,-89.62785
62274,38.089780019,-89.390237752
62275,38.809531193,-89.548574719
62277,38.099881095,-90.091311065
62278,38.205164279,-89.995509311
62279,38.198,-90.1886
62280,37.843787551,-89.665428016
62281,38.716513387,-89.795466567
62282,38.357587327,-89.719214994
62284,38.884348417,-89.322720519
62285,38.396494044,-89.996483695
62286,38.122203777,-89.706995821
62288,38.005017767,-89.670056284
62289,38.595713129,-89.752462542
62292,38.213452714,-89.683694143
62293,38.613178722,-89.68154289
62294,38.725292282,-89.887468577
62295,38.307120478,-90.288259409
62297,38.058494495,-89.818743816
62298,38.33104407,-90.149549614
62301,39.930573342,-91.389071958
62305,39.933508472,-91.355016602
62306,39.933313,-91.403315
62311,40.229778862,-90.944748864
62312,39.698617436,-91.036859466
62313,40.325574443,-91.197978339
62314,39.759058874,-90.893458347
62316,40.232544161,-91.062060644
62319,40.148219103,-90.715454144
62320,40.028243157,-91.075236564
62321,40.40628109,-91.123886193
62323,39.807498562,-90.704019148
62324,40.005523723,-90.962346168
62325,40.039001216,-91.165458984
62326,40.421686102,-90.794005617
62330,40.60889147,-91.157204189
62334,40.398530125,-91.251048398
62338,39.976110449,-91.255439455
62339,40.115019876,-91.022935752
62340,39.7126506,-90.730642974
62341,40.399373729,-91.337902272
62343,39.720393163,-91.224901664
62344,40.178941617,-90.826908202
62345,39.702897971,-91.147554382
62346,40.140630422,-90.976824312
62347,39.876723446,-91.107804731
62349,40.16022293,-91.212939557
62351,40.100240999,-91.283086312
62352,39.564896754,-90.650321649
62353,39.986604427,-90.763481906
62354,40.539875316,-91.356685469
62355,39.426527018,-90.770544962
62356,39.624267839,-91.082678299
62357,39.695769442,-90.858208158
62358,40.595589573,-91.25844782
62359,40.028568295,-91.205639897
62360,39.819766422,-91.251775486
62361,39.486670575,-90.646289316
62362,39.781935173,-90.746417417
62363,39.603738279,-90.798050087
62365,39.791295119,-91.169138837
62366,39.455670528,-90.87352804
62367,40.300510143,-90.88656798
62370,39.524121734,-90.977600937
62373,40.249798669,-91.35177325
62374,40.409564134,-90.883125196
62375,39.982634837,-90.854034534
62376,40.103296027,-91.37412666
62378,39.891667551,-90.660634398
62379,40.341609094,-91.42022897
62380,40.242111385,-91.186143086
62401,39.119390406,-88.559902265
62410,38.525325683,-87.729205497
62411,39.058153388,-88.735616117
62413,39.141021885,-87.836314168
62414,39.187122502,-88.765489121
62417,38.711119306,-87.755221463
62418,38.998479191,-88.966360184
62419,38.635228362,-88.008936116
62420,39.295352314,-87.987469037
62421,38.742674519,-87.956341429
62422,39.248487398,-88.860319191
62423,39.450414762,-87.574515109
62424,39.023713921,-88.416234339
62425,38.828000523,-88.093921796
62426,38.916078812,-88.652434389
62427,38.890676141,-87.697433719
62428,39.25548114,-88.145157231
62431,39.207367044,-88.972989002
62432,39.127727608,-88.1449744
62433,39.109064217,-87.681301277
62434,38.843133862,-88.329395408
62436,39.176889391,-88.2531041
62438,39.323033746,-88.887354947
62439,38.725572227,-87.67479041
62440,39.399439535,-88.261161264
62441,39.394304851,-87.695415702
62442,39.324514398,-87.867402054
62443,38.956589074,-88.621329864
62444,39.279367652,-88.737542647
62445,39.174506611,-88.340255916
62446,38.518029615,-88.239124201
62447,39.326842846,-88.453784091
62448,38.981497315,-88.170370494
62449,39.003243074,-87.905675618
62450,38.731055836,-88.079990918
62451,38.996803852,-87.610789071
62452,38.588983854,-88.040672169
62454,39.003181239,-87.748541725
62458,39.039644073,-88.853196105
62459,38.924500286,-88.021814286
62460,38.609708749,-87.668594262
62461,39.192435625,-88.667463895
62462,39.230780493,-88.47107903
62463,39.271093574,-88.616104993
62464,39.000064791,-87.827154721
62465,39.356755775,-88.606612502
62466,38.732540574,-87.862757477
62467,39.131965269,-88.466667175
62468,39.274503841,-88.265980841
62469,39.361571954,-88.34409899
62471,38.967515382,-89.103640858
62473,39.021468968,-88.56432131
62474,39.44973643,-87.999475372
62475,38.889876667,-88.058122109
62476,38.524039795,-88.008335138
62477,39.229511025,-87.665446366
62478,39.176330842,-87.730081899
62479,39.033280997,-88.319336753
62480,39.002957037,-88.011525487
62481,39.119866132,-88.018038713
62501,39.942182226,-88.812881301
62510,39.520289977,-89.043540889
62512,40.139203773,-89.201448062
62513,39.708426063,-89.126391168
62514,39.765815,-89.053171
62515,39.853220151,-89.394653034
62517,39.591872906,-89.425919509
62518,40.052150254,-89.191247456
62520,39.816257784,-89.463121883
62521,39.825614976,-88.924466356
62522,39.842128269,-88.986434423
62523,39.840802707,-88.956065664
62524,39.891873,-88.93526
62525,39.843163,-88.953015
62526,39.87725257,-88.955316388
62530,39.569769822,-89.651417882
62531,39.659599333,-89.387719516
62533,39.440516348,-89.646671934
62534,39.513014271,-88.750877978
62535,39.926768509,-88.965376994
62536,39.634190298,-89.661066396
62537,39.854071473,-89.084049649
62538,39.359996988,-89.527569293
62539,39.851064883,-89.247342551
62540,39.587818244,-89.415722484
62541,39.9813,-89.4174
62543,39.967048855,-89.158161935
62544,39.713374002,-88.997669511
62545,39.776235671,-89.396943413
62546,39.423930368,-89.449743681
62547,39.770179279,-89.24930088
62548,40.003883761,-89.284400671
62549,39.781256821,-88.8744464
62550,39.619770371,-89.01258331
62551,39.854217127,-89.161729592
62553,39.279118352,-89.086485936
62554,39.931622744,-88.859390453
62555,39.47405694,-89.213026685
62556,39.467551829,-89.39301158
62557,39.386345135,-89.073834042
62558,39.596367815,-89.576229794
62560,39.314516526,-89.586291127
62561,39.855390099,-89.538540017
62563,39.736436905,-89.533760872
62565,39.407217337,-88.800097933
62567,39.637937501,-89.189298336
62568,39.54983165,-89.296913796
62570,39.588838511,-89.45138983
62571,39.38187271,-88.955470439
62572,39.361025107,-89.691648804
62573,39.9340649,-89.062430153
62601,39.744902243,-90.04459663
62611,39.883818482,-90.377420359
62612,39.885313319,-90.032781862
62613,39.963069105,-89.723287792
62615,39.58741812,-89.743426249
62617,40.160071627,-90.178538331
62618,40.006701207,-90.423824519
62621,39.738552399,-90.519924295
62624,40.152433984,-90.357252143
62625,39.908669742,-89.694604539
62626,39.278667515,-89.878871803
62627,40.059359051,-90.141830957
62628,39.772417481,-90.40128362
62629,39.679647622,-89.697289522
62630,39.259140656,-90.072186962
62631,39.822788648,-90.367077441
62633,40.228592129,-89.861520171
62634,40.026848901,-89.461645142
62635,40.29574997,-89.47853071
62638,39.610586699,-90.061887047
62639,40.065609959,-90.478985601
62640,39.439431926,-89.803647377
62642,40.081010498,-89.726499322
62643,40.247736259,-89.445865709
62644,40.298482613,-90.05048424
62649,39.360302808,-90.051365377
62650,39.729543531,-90.239264014
62651,39.7338,-90.2298
62655,40.158780816,-90.017371224
62656,40.150141428,-89.368002514
62661,39.672847805,-89.847138407
62664,40.207038523,-89.697167212
62665,39.821957347,-90.554332736
62666,40.094584489,-89.574042336
62667,39.481760926,-89.994474906
62668,39.58218533,-90.245164476
62670,39.742653581,-89.873384958
62671,40.174961489,-89.567002417
62673,40.089781785,-89.961820472
62674,39.433136056,-90.002872896
62675,40.0007945,-89.840210758
62677,39.862958678,-89.859675143
62681,40.11738832,-90.562103976
62682,40.293479655,-89.607047195
62684,39.892661542,-89.597110441
62685,39.137183404,-90.003226758
62688,39.944971484,-89.923451513
62689,39.542115678,-89.763036436
62690,39.505548011,-89.769305558
62691,39.955237041,-90.217723483
62692,39.584708887,-89.955082634
62693,39.952123538,-89.539564854
62694,39.623876295,-90.454713125
62695,39.633622974,-90.240713435
62701,39.801009891,-89.650933587
62702,39.817719638,-89.645256215
62703,39.77082255,-89.633659881
62704,39.779186549,-89.681631677
62705,39.799504,-89.650486
62707,39.848363234,-89.622756401
62708,39.794655,-89.624122
62711,39.767321702,-89.727321743
62712,39.735111519,-89.600389578
62791,39.791913691,-89.662582169
62801,38.523822081,-89.124507202
62803,38.449228432,-89.2871149
62806,38.38321978,-88.063664712
62807,38.73858582,-88.930740371
62808,38.31507116,-89.187884709
62809,38.314875385,-88.340065074
62810,38.212856191,-88.747068809
62811,38.396950738,-87.903586808
62812,38.0014442,-88.920286767
62814,38.355337725,-88.735869336
62815,38.453426755,-88.011796788
62816,38.194224483,-88.925924901
62817,37.97355211,-88.444938164
62818,38.384083757,-87.983303751
62819,37.9810199,-89.015379241
62820,38.247637132,-88.250101623
62821,38.085077185,-88.173395963
62822,37.973138787,-89.05458702
62823,38.519262789,-88.4329708
62824,38.683430915,-88.352273499
62825,38.0035,-89.0698
62827,38.163211366,-88.055746513
62828,38.199771025,-88.630544515
62830,38.443190635,-88.962033564
62831,38.227736094,-89.21899748
62832,38.010928823,-89.235597962
62833,38.333441543,-88.19109642
62835,38.101454397,-88.334411443
62836,38.095058718,-88.829022554
62837,38.379852911,-88.358060305
62838,38.852706004,-88.736156806
62839,38.668634598,-88.492311418
62841,37.85488017,-89.001702434
62842,38.441086354,-88.419611628
62843,38.352616635,-88.209792063
62844,38.257720889,-88.004608599
62846,38.152444972,-88.884964084
62848,38.428085156,-89.29483125
62849,38.595888064,-88.781100622
62850,38.484271982,-88.58902675
62851,38.391372493,-88.658391219
62853,38.520356582,-88.915370651
62854,38.766744515,-88.821507729
62856,37.948860159,-88.819002144
62858,38.799642916,-88.501466263
62859,38.090912179,-88.530121185
62860,38.031719645,-88.711854775
62861,38.0925,-88.1573
62862,38.238524537,-88.325534726
62863,38.42206441,-87.788125951
62864,38.321058649,-88.907551156
62865,37.968525932,-89.077460583
62867,37.911068119,-88.12824018
62868,38.697495954,-88.231295367
62869,37.969167888,-88.298374911
62870,38.613496076,-89.052742774
62871,37.881425172,-88.282586813
62872,38.276112717,-88.808544317
62874,37.912845197,-88.977229356
62875,38.759969272,-89.102397993
62876,38.2675,-89.1834
62877,38.382620208,-89.191780682
62878,38.558896202,-88.473623688
62880,38.875655143,-88.852536744
62881,38.627215018,-88.947579497
62882,38.604900179,-89.120091641
62883,38.160164232,-89.104461696
62884,38.085306541,-89.049919748
62885,38.879833491,-89.057499834
62886,38.357177341,-88.547750178
62887,38.178535454,-88.382659719
62888,38.123596463,-89.241570673
62889,38.449449064,-88.847926975
62890,37.902689216,-88.760174298
62891,38.0035,-89.0698
62892,38.789512632,-89.076129239
62893,38.473539605,-89.032144089
62894,38.216835979,-89.039458926
62895,38.336891005,-88.593854848
62896,37.894351622,-88.919666323
62897,38.084082866,-88.902930649
62898,38.339495841,-89.049939855
62899,38.6347135,-88.632651633
62901,37.726512629,-89.217458692
62902,37.702005668,-89.166126482
62903,37.699386164,-89.239282392
62905,37.576427564,-89.333284136
62906,37.461135758,-89.225371953
62907,37.87328884,-89.496140666
62908,37.311703021,-88.864937148
62909,37.428646,-88.968932909
62910,37.14202439,-88.584487878
62912,37.479306184,-89.039957246
62914,37.012950393,-89.182150212
62915,37.791778571,-89.1162375
62916,37.926764901,-89.57376035
62917,37.690380085,-88.632392335
62918,37.764770716,-89.082340103
62919,37.517965698,-88.132176733
62920,37.540281411,-89.245586676
62921,37.7998,-89.0276
62922,37.616741357,-88.847287006
62923,37.35046702,-89.02177777
62924,37.814890776,-89.20268252
62926,37.370970063,-89.154874582
62927,37.939249217,-89.240357283
62928,37.488597462,-88.547725925
62930,37.816588968,-88.442326647
62931,37.521018102,-88.236879878
62932,37.905761636,-89.235536042
62933,37.77498813,-89.02678081
62934,37.724864046,-88.352266351
62935,37.838084914,-88.622617425
62938,37.362726988,-88.549033116
62939,37.567432485,-88.95692289
62940,37.735517577,-89.474175647
62941,37.244647825,-88.962974922
62942,37.631096857,-89.49669113
62943,37.357102661,-88.764184989
62946,37.725395489,-88.54620948
62947,37.634041371,-88.454489187
62948,37.801926132,-89.028224144
62949,37.832983129,-89.143996333
62950,37.750723955,-89.562117777
62951,37.820497764,-88.931137709
62952,37.438922286,-89.291586288
62954,37.697779106,-88.261667659
62956,37.281606147,-88.943321305
62957,37.30491901,-89.457263807
62958,37.633819722,-89.213014001
62959,37.725941188,-88.924572995
62960,37.177229017,-88.725485973
62962,37.099164575,-89.339678975
62963,37.086764833,-89.162842874
62964,37.123508206,-89.201323117
62965,37.7394,-88.541
62966,37.768087499,-89.334440296
62967,37.581054176,-88.762685365
62969,37.12533265,-89.336421315
62970,37.196927047,-89.0961415
62972,37.545339522,-88.819630768
62974,37.784910586,-88.808509458
62975,37.632166733,-89.367453307
62976,37.211067383,-89.20405722
62977,37.838304827,-88.532320423
62979,37.799623447,-88.252961386
62982,37.435215841,-88.338855032
62983,37.886107141,-89.112082269
62984,37.710171815,-88.176814159
62985,37.467352523,-88.69725108
62987,37.631012378,-88.679373611
62988,37.229630894,-89.284172172
62990,37.195362309,-89.394345055
62992,37.278925151,-89.16709329
62994,37.899674658,-89.334812937
62995,37.424957669,-88.882630627
62996,37.164498285,-89.163775324
62997,37.983788076,-89.589733594
62998,37.507244362,-89.439561025
62999,37.899482754,-89.053443917
63005,38.639215041,-90.612477063
63006,38.644202456,-90.536970479
63010,38.428881137,-90.389354959
63011,38.601606266,-90.562429498
63012,38.337434297,-90.429536478
63013,38.419475513,-91.155248177
63014,38.649676377,-91.338626665
63015,38.399805151,-90.757672048
63016,38.354861684,-90.637981958
63017,38.647012931,-90.538171321
63019,38.230136201,-90.383018006
63020,38.122636928,-90.549633445
63021,38.575574834,-90.529180914
63022,38.592793,-90.565642
63023,38.28683601,-90.704877433
63024,38.56839,-90.523475
63025,38.495016227,-90.634155882
63026,38.500040997,-90.464094425
63028,38.193562138,-90.408470011
63030,38.143534032,-90.737044024
63031,38.807284231,-90.340244843
63032,38.803128,-90.310259
63033,38.794251025,-90.283430741
63034,38.831573137,-90.291886344
63036,37.982628255,-90.358422819
63037,38.405152908,-91.320236997
63038,38.587464654,-90.655167453
63039,38.495803278,-90.825934894
63040,38.575680699,-90.623638177
63041,38.261765424,-90.786971745
63042,38.781043341,-90.367238693
63043,38.721721049,-90.446006474
63044,38.743792318,-90.41848452
63048,38.254957964,-90.401466672
63049,38.473776947,-90.522888882
63050,38.25409324,-90.562590819
63051,38.413562155,-90.557299608
63052,38.390162604,-90.4182779
63055,38.519832906,-90.8331699
63056,38.406213576,-91.221983915
63060,38.265631678,-90.849250094
63061,38.27090838,-90.805844315
63068,38.574857479,-91.228263149
63069,38.48234804,-90.747952889
63070,38.280749952,-90.408498783
63071,38.153080407,-90.819292537
63072,38.366616546,-90.812061864
63073,38.582032553,-90.759579151
63074,38.726968806,-90.385424818
63077,38.3360415,-90.980479206
63080,38.219725517,-91.148350098
63084,38.438248618,-91.000244605
63087,38.007303368,-90.460446643
63088,38.55879497,-90.493731059
63089,38.462904486,-90.886540288
63090,38.537651417,-91.018857036
63091,38.36937041,-91.395519544
63101,38.630792361,-90.192905144
63102,38.628048276,-90.189847278
63103,38.632537469,-90.21146298
63104,38.612117205,-90.218190343
63105,38.643970933,-90.328976805
63106,38.643602664,-90.207401211
63107,38.664062311,-90.213316861
63108,38.643358851,-90.255209765
63109,38.585410865,-90.292694836
63110,38.618937386,-90.259197973
63111,38.564315928,-90.249386438
63112,38.659949038,-90.283010543
63113,38.659595826,-90.249757972
63114,38.704050019,-90.364243202
63115,38.675529073,-90.239725471
63116,38.582599422,-90.262347258
63117,38.630029203,-90.323755225
63118,38.59324646,-90.231921522
63119,38.587842734,-90.347225998
63120,38.691616477,-90.259272679
63121,38.705595446,-90.296960989
63122,38.583571066,-90.411463564
63123,38.55058972,-90.324714602
63124,38.646271293,-90.370128749
63125,38.522178668,-90.29718517
63126,38.549464839,-90.3784955
63127,38.535757229,-90.404518766
63128,38.497575516,-90.37371006
63129,38.46920796,-90.323938706
63130,38.663885398,-90.322070696
63131,38.613195859,-90.443578977
63132,38.672399546,-90.371190831
63133,38.679336769,-90.305823143
63134,38.740165839,-90.341536684
63135,38.748539929,-90.301534047
63136,38.739040503,-90.260245265
63137,38.748683122,-90.217936881
63138,38.78596518,-90.212082514
63139,38.610164133,-90.291423866
63140,38.737163661,-90.320891253
63141,38.664963269,-90.453608198
63143,38.613076851,-90.319188104
63144,38.621806946,-90.350398353
63145,38.697977,-90.362589
63146,38.688994361,-90.445485355
63147,38.715437895,-90.237842841
63151,38.4659,-90.2991
63156,38.636746,-90.244841
63166,38.629087,-90.205672
63177,38.629087,-90.205672
63178,38.629087,-90.205672
63301,38.804831814,-90.506428868
63302,38.784155,-90.502043
63303,38.759156558,-90.537985586
63304,38.731993825,-90.626132951
63330,39.255881699,-90.796926571
63332,38.594869994,-90.879690006
63333,39.024638599,-91.332267672
63334,39.32998762,-91.191622798
63336,39.347400888,-90.928174691
63338,38.7423,-90.6741
63339,39.324752159,-91.357427611
63341,38.676072873,-90.823173186
63343,39.152245777,-90.818647515
63344,39.234227372,-91.002838051
63345,39.274223251,-91.574350981
63347,39.05605417,-90.801030293
63348,38.822037252,-90.947294004
63349,38.978973084,-91.143927258
63350,38.896845454,-91.366836348
63351,38.857917688,-91.308422639
63352,39.241065672,-91.644514477
63353,39.439982022,-91.071185545
63357,38.653067123,-91.043791277
63359,39.152756601,-91.350518851
63361,38.967259051,-91.52825491
63362,38.940962058,-90.903764869
63363,38.880423716,-91.453383859
63365,38.7337,-90.8396
63366,38.81260904,-90.71746434
63367,38.777951717,-90.791106259
63368,38.753280794,-90.727133355
63369,38.942355043,-90.788610792
63373,38.926374974,-90.369665872
63376,38.777124285,-90.622277596
63377,39.109649854,-91.071223365
63379,38.979872437,-90.975750136
63380,38.814106517,-91.125989265
63381,38.985539578,-91.244405404
63382,39.30551684,-91.489060383
63383,38.812672555,-91.158737321
63384,39.075626593,-91.563188137
63385,38.811870589,-90.863733914
63386,38.879299,-90.234046888
63387,39.144133333,-91.035933333
63388,38.868696039,-91.753698789
63389,39.005614649,-90.811912738
63390,38.816291173,-91.040788848
63401,39.704504073,-91.393884123
63430,40.389880307,-91.549998279
63431,39.744936826,-92.337807393
63432,40.396559665,-91.94242368
63433,39.545450927,-91.174690293
63434,39.908161865,-91.982400063
63435,40.144369632,-91.542637681
63436,39.50517909,-91.546232699
63437,39.733961304,-92.250800341
63438,39.967821341,-91.680608764
63439,39.801977552,-91.864385343
63440,39.995409125,-91.731749555
63441,39.48001137,-91.31347055
63442,40.4155,-92.0143
63443,39.661164902,-91.890577982
63445,40.424001044,-91.720489051
63446,40.123405204,-92.004950043
63447,40.108747878,-91.908411071
63448,40.033878744,-91.523365671
63450,39.702716316,-92.174711421
63451,39.898368415,-92.194598692
63452,40.083642127,-91.790902916
63453,40.504218875,-91.78947726
63454,39.931793271,-91.640200129
63456,39.639881566,-91.719684399
63457,40.147201,-91.710532445
63458,40.004066459,-91.9881025
63459,39.600987395,-91.378587931
63460,40.030988089,-92.200995994
63461,39.796215828,-91.541006461
63462,39.441412913,-91.684391162
63463,39.842029216,-91.753391793
63465,40.508460813,-91.781451064
63467,39.582,-91.3156
63468,39.687730519,-92.033857844
63469,39.81884412,-92.037814717
63471,39.923091944,-91.538130087
63472,40.39488134,-91.57481004
63473,40.211404437,-91.779569485
63474,40.342562191,-91.83573075
63501,40.192131812,-92.581995727
63530,39.90093825,-92.475434256
63531,40.219391898,-92.250529348
63532,39.745795552,-92.567312145
63533,40.172668672,-92.395462946
63534,39.748040909,-92.637474611
63535,40.498486681,-92.622033809
63536,40.474642559,-92.422867307
